timestamp,controller_mode,load_pattern,trial_num,elapsed_sec,queue_length,cpu_util,container_mem_pct,io_write_ops,indexing_time_rate,os_cpu_percent,os_mem_used_percent,batch_size,poll_interval_ms,inv_poll_interval,messages_consumed,messages_indexed,cycle_duration_ms,avg_latency_ms,injection_rate,total_injected
2026-04-22T23:42:31.411793,pid,step,1,3.2,2200,18.467339526532438,84.23652648925781,44.32161486367785,54.47865160327069,20,88,348,156,6.410256410256411,348,289,104.42376136779785,667.2937404844268,1000,3000
2026-04-22T23:42:32.466078,pid,step,1,4.3,3200,42.13639818540032,84.27467346191406,126.40919455620097,78.52692389097332,23,89,464,151,6.622516556291391,70,434,349.96509552001953,470.75027649769845,1000,4000
2026-04-22T23:42:33.496070,pid,step,1,5.3,4458,12.43681955077236,84.27467346191406,31.57038809042214,53.57399191101939,16,89,522,134,7.462686567164179,494,404,493.52502822875977,920.4999851485125,1000,5000
2026-04-22T23:42:34.546199,pid,step,1,6.4,500,22.1962308119207,84.28535461425781,79.1343881120651,70.44890649000918,25,89,130,438,2.2831050228310503,130,505,35.756826400756836,907.4076653465297,1000,5900
2026-04-22T23:42:35.602744,pid,step,1,7.4,1400,18.089853881548034,84.26399230957031,56.17375679007021,55.22165921735716,18,89,244,1099,0.9099181073703366,244,281,35.468101501464844,690.5932170818478,1000,6900
2026-04-22T23:42:36.643632,pid,step,1,8.5,2400,9.487362184224253,84.28688049316406,37.94944873689701,0.0,13,89,244,1099,0.9099181073703366,244,281,35.468101501464844,690.5932170818478,1000,7900
2026-04-22T23:42:37.715313,pid,step,1,9.5,3300,53.71070732686507,84.32350158691406,61.24905221484613,102.70994909874197,57,89,434,155,6.451612903225806,101,442,298.8431453704834,436.01688235293886,1000,8800
2026-04-22T23:42:38.790429,pid,step,1,10.6,4253,10.226268438376204,84.32350158691406,32.53812684937883,43.69405605488014,12,89,438,1099,0.9099181073703366,438,101,28.225183486938477,562.9190495049502,1000,9800
2026-04-22T23:42:39.860011,pid,step,1,11.6,1048,13.103722248715687,84.2926025390625,49.6069485129951,35.56724610365686,15,89,263,186,5.376344086021505,263,568,30.87306022644043,934.416767605633,1000,10800
2026-04-22T23:42:40.918046,pid,step,1,12.7,2048,22.709706761996486,84.27696228027344,46.36565130574282,52.04307799624194,22,89,354,168,5.9523809523809526,354,278,39.578914642333984,891.0103812949658,1000,11800
2026-04-22T23:42:41.989684,pid,step,1,13.8,2948,14.889710660800615,84.20486450195312,192.63563167410794,44.669131982401844,17,87,407,145,6.896551724137931,407,351,79.07366752624512,791.6542564102557,1000,12800
2026-04-22T23:42:43.065130,pid,step,1,14.8,3948,84.79299639623802,84.20486450195312,38.70984618089127,50.69146523688143,82,87,486,141,7.092198581560283,68,440,285.062313079834,801.1627613636296,1000,13800
2026-04-22T23:42:44.096555,pid,step,1,15.9,4948,39.36196101078339,84.29985046386719,34.56172186312688,126.72631349813189,53,87,467,1099,0.9099181073703366,467,68,108.45398902893066,981.271029411764,1000,14700
2026-04-22T23:42:45.173109,pid,step,1,17.0,1527,19.020561941135764,84.29985046386719,55.15962962929371,62.76785440574802,19,88,332,172,5.813953488372093,332,284,19.568681716918945,855.4732535211261,1000,15700
2026-04-22T23:42:46.208860,pid,step,1,18.0,2427,19.07595217076697,84.26589965820312,99.19495128798825,35.290511515918894,24,88,416,141,7.092198581560283,416,291,25.753021240234375,664.1602611683849,1000,16700
2026-04-22T23:42:47.243279,pid,step,1,19.1,3427,4.78742366244923,84.24758911132812,85.2161411915963,16.277240452327383,7,88,319,1099,0.9099181073703366,319,416,56.57792091369629,1107.3681105769238,1000,17600
2026-04-22T23:42:48.300994,pid,step,1,20.1,4427,23.627373860712474,84.27352905273438,51.980222493567446,86.0036408529934,22,88,543,140,7.142857142857143,489,314,495.29099464416504,903.8974522292949,1000,18600
2026-04-22T23:42:49.346268,pid,step,1,21.2,5816,25.08896107287313,84.26628112792969,37.63344160930969,55.96768239333237,28,88,628,124,8.064516129032258,499,411,498.13246726989746,1000.9482652068182,1000,19500
2026-04-22T23:42:50.412923,pid,step,1,22.2,1487,18.027125819928656,84.26628112792969,46.49100869350022,58.82535793871457,23,88,281,182,5.4945054945054945,281,283,157.44423866271973,554.7853533568868,1000,20500
2026-04-22T23:42:51.485660,pid,step,1,23.3,2487,5.587797263190289,84.27047729492188,32.595484035276684,12.106894070245627,7,88,270,1099,0.9099181073703366,270,281,469.3491458892822,570.8852170818501,1000,21500
2026-04-22T23:42:52.536685,pid,step,1,24.3,3387,36.12841827334581,84.27047729492188,64.65085375230302,84.61655858757308,37,88,448,153,6.5359477124183005,448,401,32.32169151306152,545.279753117201,1000,22500
2026-04-22T23:42:53.610514,pid,step,1,25.4,4387,4.662209914069939,84.26284790039062,28.90570146723362,16.78395569065178,7,88,333,1099,0.9099181073703366,333,448,366.7888641357422,464.5927723214309,1000,23500
2026-04-22T23:42:54.677925,pid,step,1,26.5,500,33.70726824472564,84.28878784179688,78.6502925710265,73.03241453023888,32,89,148,1099,0.9099181073703366,148,171,29.534339904785156,556.033783625732,1000,24500
2026-04-22T23:42:55.740335,pid,step,1,27.5,1400,77.86145706721356,84.31968688964844,28.734585346233576,12.97690951120226,84,89,148,1099,0.9099181073703366,148,171,29.534339904785156,556.033783625732,1000,25400
2026-04-22T23:42:56.791227,pid,step,1,28.6,1900,26.090392124653818,84.27200317382812,88.9005953877093,82.13641965168794,31,88,340,171,5.847953216374269,340,340,27.214765548706055,1111.5586176470626,1000,26400
2026-04-22T23:42:57.851039,pid,step,1,29.6,2900,23.60353615446241,84.27200317382812,40.598082185675345,50.98363809363881,27,88,405,147,6.802721088435374,405,340,127.39801406860352,935.8062882353021,1000,27400
2026-04-22T23:42:58.922893,pid,step,1,30.7,3900,15.869308585137059,84.26322937011719,34.53908339118066,57.876301898735164,16,88,485,148,6.756756756756757,485,61,35.37631034851074,989.9099016393453,0,27700
2026-04-22T23:42:59.999630,pid,step,1,31.8,0,10.20434729334786,84.2132568359375,13.915019036383445,14.842686972142342,10,88,500,219,4.566210045662101,88,17,527.9779434204102,901.6295294117643,0,27700
2026-04-22T23:43:01.054058,pid,step,1,32.9,0,0.9480977821680571,84.23843383789062,0.9480977821680571,0.0,2,88,193,247,4.048582995951417,0,88,529.4160842895508,1404.6319999999987,0,27700
2026-04-22T23:43:02.126400,pid,step,1,33.9,0,0.932097175532467,84.23843383789062,6.524680228727268,0.0,1,88,202,200,5.0,0,88,516.3414478302002,1404.6319999999987,0,27700
2026-04-22T23:43:03.182315,pid,step,1,35.0,0,1.8943559825852923,84.19113159179688,42.62300960816908,0.0,1,88,202,200,5.0,0,88,513.6754512786865,1404.6319999999987,0,27700
2026-04-22T23:43:04.229792,pid,step,1,36.0,0,0.9374068164695403,84.19075012207031,31.871831759964365,0.0,2,88,202,200,5.0,0,88,516.3092613220215,1404.6319999999987,0,27700
2026-04-22T23:43:05.303928,pid,step,1,37.1,0,1.8975389653823769,84.19075012207031,0.9487694826911884,0.0,1,88,202,200,5.0,0,88,516.7422294616699,1404.6319999999987,0,27700
2026-04-22T23:43:06.368053,pid,step,1,38.2,0,0.9469290814166784,84.21516418457031,0.9469290814166784,0.0,14,88,202,200,5.0,0,88,519.53125,1404.6319999999987,0,27700
2026-04-22T23:43:07.444592,pid,step,1,39.2,0,0.924605373785524,84.19265747070312,5.547632242713143,0.0,1,88,202,200,5.0,0,88,517.6520347595215,1404.6319999999987,0,27700
2026-04-22T23:43:32.046608,ann_cw_q1,step,1,0.0,0,1.0665018848743644,84.19075012207031,10.2771999815166,0.0,1,88,202,200,5.0,0,88,525.9394645690918,1404.6319999999987,1000,100
2026-04-22T23:43:33.109332,ann_cw_q1,step,1,1.1,600,2.837476601309312,84.20448303222656,11.349906405237247,30.26641708063266,3,88,254,188,5.319148936170213,254,234,17.743587493896484,431.87623076923177,1000,1100
2026-04-22T23:43:34.168514,ann_cw_q1,step,1,2.1,1375,27.405956656006335,84.20448303222656,50.086748371321924,40.63641848994043,36,88,249,515,1.941747572815534,249,46,504.2688846588135,720.9979999999997,1000,2000
2026-04-22T23:43:35.225511,ann_cw_q1,step,1,3.2,1000,15.374024903547037,84.27772521972656,42.27856848475435,37.4741857023959,17,88,253,175,5.714285714285714,253,163,19.607067108154297,975.8559815950897,1000,3000
2026-04-22T23:43:36.279829,ann_cw_q1,step,1,4.2,2000,32.242364992225774,84.21401977539062,59.74320572088894,55.00168145732632,29,88,223,1099,0.9099181073703366,223,282,22.075653076171875,830.4414290780161,1000,4000
2026-04-22T23:43:37.325151,ann_cw_q1,step,1,5.3,3000,4.723028104146819,84.21401977539062,32.11659110819838,55.73173162893247,15,88,402,160,6.25,402,402,39.66379165649414,1087.9137661691607,1000,4900
2026-04-22T23:43:38.362828,ann_cw_q1,step,1,6.3,3900,19.266904691086946,84.23652648925781,122.34484478840211,53.94733313504345,20,89,483,207,4.830917874396135,483,268,33.36453437805176,970.7907985074614,1000,5900
2026-04-22T23:43:39.420049,ann_cw_q1,step,1,7.4,0,30.277197829713938,84.25712585449219,39.73882215149954,26.49254810099969,31,89,528,142,7.042253521126761,501,10,506.85906410217285,875.0808,1000,6900
2026-04-22T23:43:40.466718,ann_cw_q1,step,1,8.4,1000,24.601471911610407,84.25712585449219,62.44989023716488,84.2127307743587,24,89,212,1099,0.9099181073703366,212,242,24.82295036315918,746.5582892561996,1000,7800
2026-04-22T23:43:41.519885,ann_cw_q1,step,1,9.5,1900,3.83463621365805,84.22584533691406,26.84245349560635,14.379885801217688,4,89,382,136,7.352941176470588,382,212,36.902427673339844,593.349660377359,1000,8800
2026-04-22T23:43:42.573755,ann_cw_q1,step,1,10.5,2900,92.28414904786383,84.18083190917969,183.6070048764791,99.9744948018525,87,87,73,1099,0.9099181073703366,73,407,18.847227096557617,597.029540540542,1000,9800
2026-04-22T23:43:43.630677,ann_cw_q1,step,1,11.6,3900,3.7875923350611354,84.21707153320312,34.08833101555022,4.734490418826419,3,87,591,100,10.0,591,73,36.937713623046875,446.0629999999992,1000,10700
2026-04-22T23:43:44.685997,ann_cw_q1,step,1,12.6,492,38.99030425850353,84.21707153320312,104.90248526692616,129.96768086167842,53,88,544,140,7.142857142857143,494,438,496.26636505126953,880.6774474885813,1000,11700
2026-04-22T23:43:45.757083,ann_cw_q1,step,1,13.7,1492,10.461790611102154,84.21669006347656,37.09180307572582,36.14073120198926,15,88,162,1099,0.9099181073703366,162,494,35.82262992858887,887.6499109311729,1000,12700
2026-04-22T23:43:46.810600,ann_cw_q1,step,1,14.8,2392,20.872144872062538,84.1949462890625,53.12909603797737,83.48857948825015,25,88,400,160,6.25,400,362,32.63592720031738,860.7399613259698,1000,13700
2026-04-22T23:43:47.869087,ann_cw_q1,step,1,15.8,3270,22.680893921512165,84.22088623046875,39.69156436264629,51.03201132340237,22,88,445,139,7.194244604316546,445,375,63.047170639038086,426.6071306666669,1000,14600
2026-04-22T23:43:48.943342,ann_cw_q1,step,1,16.9,3892,7.453393456096315,84.22126770019531,42.85701237255381,13.97511273018059,9,88,495,137,7.299270072992701,494,120,496.8409538269043,1078.9783666666651,1000,15600
