timestamp,phase,queue_length,cpu_util,mem_util,avg_latency_ms,io_write_ops,os_cpu_percent,os_mem_used_percent,gc_time_rate,write_queue_size,container_mem_pct,batch_size,poll_interval,queue_exhausted
2026-04-20T09:15:04.883848,vary_batch,332,5.3739747554243555,75,94929.49500000001,40.30481066568266,4,85,0.0,0,82.79533386230469,3,842,False
2026-04-20T09:15:05.978976,vary_batch,332,2.7163451377772785,76,95766.107,6.33813865481365,9,85,0.0,0,82.7972412109375,3,842,False
2026-04-20T09:15:07.089173,vary_batch,332,1.8101906259292522,77,96605.637,7.24076250371701,3,85,0.0,0,82.83843994140625,3,842,False
2026-04-20T09:15:08.195734,vary_batch,314,4.491317522557223,20,98296.21399999999,17.067006585717447,5,85,6.287844531580112,0,82.83843994140625,3,842,False
2026-04-20T09:15:09.308835,vary_batch,314,4.52865456665623,23,99137.28899999999,7.245847306649967,6,86,0.0,0,82.80525207519531,3,842,False
2026-04-20T09:15:10.427230,vary_batch,314,4.478389758662824,24,99974.12799999998,10.74813542079078,5,85,0.0,0,82.84568786621094,3,842,False
2026-04-20T09:15:11.542799,vary_batch,314,2.6831553684273377,25,101659.404,7.1550809824729,3,85,0.0,0,82.84568786621094,3,842,False
2026-04-20T09:15:12.654531,vary_batch,314,3.5710822898565286,27,102505.64900000002,13.391558586961981,5,85,0.0,0,82.80220031738281,3,842,False
2026-04-20T09:15:13.773592,vary_batch,296,3.576620709341539,28,103340.25799999999,10.729862128024617,4,85,0.0,0,82.8155517578125,3,842,False
2026-04-20T09:15:14.863960,vary_batch,296,2.760293699234031,28,105025.777,9.200978997446772,2,85,0.0,0,82.80601501464844,3,842,False
2026-04-20T09:15:15.989024,vary_batch,296,4.467104725032037,30,105876.759,13.40131417509611,5,85,0.0,0,82.85636901855469,3,842,False
2026-04-20T09:15:17.104100,vary_batch,296,4.441797397553779,33,106713.73,6.2185163565752894,13,85,0.0,0,82.85636901855469,3,842,False
2026-04-20T09:15:18.227169,vary_batch,278,3.5570715312638543,34,108397.25,10.671214593791563,3,85,0.0,0,82.8399658203125,3,842,False
2026-04-20T09:15:19.357695,vary_batch,278,7.201507845923969,35,109247.831,12.602638730366948,9,86,0.0,0,82.80792236328125,3,842,False
2026-04-20T09:15:20.441951,vary_batch,278,1.8122265006602005,36,110082.931,6.342792752310702,2,85,0.0,0,82.84454345703125,3,842,False
2026-04-20T09:15:21.532339,vary_batch,278,3.667885417058366,38,111765.341,10.086684896910507,2,85,0.0,0,82.84454345703125,3,842,False
2026-04-20T09:15:22.657908,vary_batch,278,4.544301562003985,39,112615.914,12.724044373611157,6,85,0.0,0,82.83615112304688,3,842,False
2026-04-20T09:15:23.771879,vary_batch,260,3.5250243672550314,40,113450.36700000001,12.33758528539261,4,85,0.0,0,82.81364440917969,3,842,False
2026-04-20T09:15:24.885042,vary_batch,260,5.499603796733083,43,115145.20899999999,7.332805062310777,5,85,0.0,0,82.81364440917969,3,842,False
2026-04-20T09:15:26.008830,vary_batch,260,5.292123206435885,45,115983.034,12.348287481683734,6,85,0.0,0,82.81211853027344,3,842,False
2026-04-20T09:15:27.127390,vary_batch,260,2.6525857780101356,46,116825.779,9.72614785270383,6,85,0.0,0,82.81517028808594,3,842,False
2026-04-20T09:15:28.258584,vary_batch,260,2.681212036495252,46,118506.34300000001,10.724848145981008,3,85,0.0,0,82.8155517578125,3,842,False
2026-04-20T09:15:29.364057,vary_batch,242,5.395973896906288,48,119349.216,12.590605759448005,7,85,0.0,0,82.81707763671875,3,842,False
2026-04-20T09:15:30.438516,vary_batch,242,2.7403411174693995,49,120192.809,9.134470391564664,3,85,0.0,0,82.85293579101562,3,842,False
2026-04-20T09:15:31.559544,vary_batch,242,1.8270528406456252,49,121037.561,6.394684942259688,3,86,0.0,0,82.83004760742188,3,842,False
2026-04-20T09:15:32.662064,vary_batch,242,6.277493956655547,53,122714.798,12.554987913311095,9,85,0.0,0,82.84683227539062,3,842,False
2026-04-20T09:15:33.779285,vary_batch,224,1.810735710244572,54,123559.41900000001,10.86441426146743,3,85,0.0,0,82.84683227539062,3,842,False
2026-04-20T09:15:34.899338,vary_batch,224,2.674276460017874,56,124402.58899999999,6.239978406708373,2,85,0.0,0,82.86666870117188,3,842,False
2026-04-20T09:15:36.008385,vary_batch_settle,224,4.476612621766458,57,126088.94899999998,39.39419107154483,5,85,0.0,0,82.82203674316406,3,842,False
